method,tau_hat,calibration_moment,clip_c,coverage_ipcw_hajek,coverage_ipcw_ht,observed_y_coverage,coverage_shortfall,abs_calibration_error,pac_success,mean_lpb,median_lpb,mean_log_lpb,sd_lpb,worst_slice_coverage,max_raw_weight,max_normalized_weight,weight_variance,weight_cv,effective_sample_size,clipped_fraction,computation_time_sec,split,n_total,n_train,n_cal,n_test,events_train,events_cal,events_test,censoring_test
H-AIPCW,0.06999999999999999,0.00883935523601722,Inf,0.9926791665444181,0.8049168373960843,0.9244186046511628,0,0.0926791665444181,1,0.9815982444168578,0.7254121690826756,-0.20779865972940345,0.8603091706610784,0.9603551164566351,26.40555841350482,30.48375398728273,5.325942096598064,2.664227533059065,21.224837083645138,NA,0.1290000000000049,74,686,343,171,172,134,80,85,0.5058139534883721
Clip-AIPCW,0.06999999999999999,0.011178344983752258,1.8733056714832181,0.9926791665444181,0.8049168373960843,0.9244186046511628,0,0.0926791665444181,1,0.9815982444168578,0.7254121690826756,-0.20779865972940345,0.8603091706610784,0.9603551164566351,1.8733056714832181,3.1275457733324985,0.44891868194036405,1.118610434500229,76.20416542571195,0.1,0.14299999999999358,74,686,343,171,172,134,80,85,0.5058139534883721
Naive-Y,0.060000000000000005,0.006432748538011674,Inf,0.9336823428091817,0.7724950962162185,0.9011627906976745,0,0.0336823428091817,1,0.9329007210929957,0.8672233116420853,-0.23531088598050542,0.47890758325877286,0.8547978505891846,1,1,0,0,171,NA,0.04700000000000415,75,686,343,171,172,149,66,84,0.5116279069767442
CC,0.08,0.009090909090909038,Inf,0.9190711801434112,0.7604063471933273,0.877906976744186,0,0.019071180143411137,1,1.155212997995462,1.073884518601138,-0.02156965310299864,0.5930323050570124,0.8136573343446808,1,1,0.23839009287925697,1.2650167507504178,66,NA,0.04899999999999949,75,686,343,171,172,149,66,84,0.5116279069767442
HT-IPCW,0.01,-0.4026048172507343,Inf,1,0.827363933960669,0.9825581395348837,0,0.09999999999999998,1,0.25366473285349656,0.23580640972629846,-1.5375962271833112,0.13021960581884942,1,4.769708509018664,4.769708509018664,0.5334361601592568,1.468384025404799,54.39722735652328,NA,0.22499999999999432,75,686,343,171,172,149,66,84,0.5116279069767442
H-IPCW,0.08,0.027530171146492463,Inf,0.9190711801434112,0.7604063471933273,0.877906976744186,0,0.019071180143411137,1,1.155212997995462,1.073884518601138,-0.02156965310299864,0.5930323050570124,0.8136573343446808,4.769708509018664,9.589374152469524,0.5334361601592568,1.468384025404799,54.39722735652328,NA,0.05700000000000216,75,686,343,171,172,149,66,84,0.5116279069767442
Stab-IPCW,0.08,0.009475880842502818,Inf,0.9190711801434112,0.7604063471933273,0.877906976744186,0,0.019071180143411137,1,1.155212997995462,1.073884518601138,-0.02156965310299864,0.5930323050570124,0.8136573343446808,1.5333999737823827,3.9580715320921382,0.243347955040139,1.2733331267420385,65.46969399285535,NA,0.06099999999999994,75,686,343,171,172,149,66,84,0.5116279069767442
Clip-IPCW,0.08,0.020535372096036654,1.5665108785071185,0.9190711801434112,0.7604063471933273,0.877906976744186,0,0.019071180143411137,1,1.155212997995462,1.073884518601138,-0.02156965310299864,0.5930323050570124,0.8136573343446808,1.5665108785071185,3.4534125168784104,0.34223891649853877,1.2896733920549792,64.44244008373549,0.10606060606060606,0.06400000000000006,75,686,343,171,172,149,66,84,0.5116279069767442
H-AIPCW,0.01,-1.5047020438519327,Inf,1,0.827363933960669,0.9825581395348837,0,0.09999999999999998,1,0.25366473285349656,0.23580640972629846,-1.5375962271833112,0.13021960581884942,1,4.769708509018664,9.589374152469524,0.5334361601592568,1.468384025404799,54.39722735652328,NA,0.12899999999999778,75,686,343,171,172,149,66,84,0.5116279069767442
Clip-AIPCW,0.08,0.014054544075099831,1.5665108785071185,0.9190711801434112,0.7604063471933273,0.877906976744186,0,0.019071180143411137,1,1.155212997995462,1.073884518601138,-0.02156965310299864,0.5930323050570124,0.8136573343446808,1.5665108785071185,3.4534125168784104,0.34223891649853877,1.2896733920549792,64.44244008373549,0.10606060606060606,0.13600000000000279,75,686,343,171,172,149,66,84,0.5116279069767442
Naive-Y,0.04,0.012280701754385942,Inf,0.9575879213437177,0.7134508139087031,0.9127906976744186,0,0.05758792134371771,1,0.916857395478548,0.59569176460581,-0.39384077090430086,1.0967042386317305,0.7298358872284693,1,1,0,0,171,NA,0.045999999999999375,76,686,343,171,172,147,69,83,0.5174418604651163
CC,0.05,0.01304347826086949,Inf,0.9495553301345969,0.7074661323894319,0.8953488372093024,0,0.0495553301345969,1,1.0742222529487817,0.7039692065907139,-0.22780051181313202,1.2331605266424615,0.7298358872284693,1,1,0.24210526315789474,1.2194082670455908,69,NA,0.04999999999999716,76,686,343,171,172,147,69,83,0.5174418604651163
HT-IPCW,0.01,-0.36999428542421964,Inf,1,0.745049930149042,0.9709302325581395,0,0.09999999999999998,1,0.361685219337104,0.21369654623147416,-1.4130468607453377,0.7251106959825162,1,5.240584454204443,5.240584454204443,0.6296195372650066,1.4581268243804777,54.918580230041584,NA,0.21600000000000108,76,686,343,171,172,147,69,83,0.5174418604651163
H-IPCW,0.060000000000000005,0.01901375143874571,Inf,0.9404574193318309,0.7006877345813288,0.8895348837209303,0,0.04045741933183089,1,1.218243093007312,0.8074824761696264,-0.09209931995708961,1.3310822871126335,0.636059380995304,5.240584454204443,9.630213729661925,0.6296195372650066,1.4581268243804777,54.918580230041584,NA,0.059000000000004604,76,686,343,171,172,147,69,83,0.5174418604651163
Stab-IPCW,0.05,0.01145204829804129,Inf,0.9495553301345969,0.7074661323894319,0.8953488372093024,0,0.0495553301345969,1,1.0742222529487817,0.7039692065907139,-0.22780051181313202,1.2331605266424615,0.7298358872284693,1.221034111069098,3.036732802077599,0.24329661840936917,1.2267238821892619,68.5082105803212,NA,0.055999999999997385,76,686,343,171,172,147,69,83,0.5174418604651163
Clip-IPCW,0.060000000000000005,0.011269527490493746,1.6269859428232998,0.9404574193318309,0.7006877345813288,0.8895348837209303,0,0.04045741933183089,1,1.218243093007312,0.8074824761696264,-0.09209931995708961,1.3310822871126335,0.636059380995304,1.6269859428232998,3.275680341824492,0.38605065658654314,1.2509497408369636,66.90863498052917,0.10144927536231885,0.06200000000000472,76,686,343,171,172,147,69,83,0.5174418604651163
H-AIPCW,0.060000000000000005,0.040733681138433696,Inf,0.9404574193318309,0.7006877345813288,0.8895348837209303,0,0.04045741933183089,1,1.218243093007312,0.8074824761696264,-0.09209931995708961,1.3310822871126335,0.636059380995304,5.240584454204443,9.630213729661925,0.6296195372650066,1.4581268243804777,54.918580230041584,NA,0.12599999999999767,76,686,343,171,172,147,69,83,0.5174418604651163
Clip-AIPCW,0.060000000000000005,0.01715113996898085,1.6269859428232998,0.9404574193318309,0.7006877345813288,0.8895348837209303,0,0.04045741933183089,1,1.218243093007312,0.8074824761696264,-0.09209931995708961,1.3310822871126335,0.636059380995304,1.6269859428232998,3.275680341824492,0.38605065658654314,1.2509497408369636,66.90863498052917,0.10144927536231885,0.13100000000000023,76,686,343,171,172,147,69,83,0.5174418604651163
Naive-Y,0.05,5.847953216374047e-4,Inf,0.9425080655700807,0.5355913113986039,0.8837209302325582,0,0.04250806557008069,1,0.928073582331865,0.7093141292510394,-0.24561280765616497,0.9036222696433526,0.8030036965415999,1,1,0,0,171,NA,0.04999999999999716,77,686,343,171,172,155,68,76,0.5581395348837209
CC,0.08,0.0117647058823529,Inf,0.8787058456497294,0.4993349483120833,0.8488372093023255,0.0212941543502706,0.0212941543502706,0,1.280890298939369,0.9971782685998125,0.09267075685892033,1.0880528732595678,0.5287550354454114,1,1,0.2409356725146199,1.234348377466839,68,NA,0.045999999999999375,77,686,343,171,172,155,68,76,0.5581395348837209
HT-IPCW,0.01,-0.36105323833660763,Inf,0.989372993255616,0.5622228586443184,0.9593023255813954,0,0.08937299325561598,1,0.2994138916515874,0.22623493337297196,-1.3872238344964547,0.3194470197064826,0.9438114474232997,8.223467894901395,8.223467894901395,0.9375554350314094,1.7966050295345628,40.62806069027147,NA,0.22499999999999432,77,686,343,171,172,155,68,76,0.5581395348837209
H-IPCW,0.09,0.021068832233413493,Inf,0.8468704042528458,0.4812440837035167,0.8255813953488372,0.05312959574715426,0.05312959574715426,0,1.3872853812767298,1.0871109692004435,0.17801610444469435,1.1250117270814732,0.5287550354454114,8.223467894901395,15.258404873833328,0.9375554350314094,1.7966050295345628,40.62806069027147,NA,0.05700000000000216,77,686,343,171,172,155,68,76,0.5581395348837209
Stab-IPCW,0.08,0.01116595840532879,Inf,0.8787058456497294,0.4993349483120833,0.8488372093023255,0.0212941543502706,0.0212941543502706,0,1.280890298939369,0.9971782685998125,0.09267075685892033,1.0880528732595678,0.5287550354454114,1.425421257929181,3.5827107565960974,0.24644032589161025,1.2477408780387305,67.11796972464667,NA,0.06099999999999994,77,686,343,171,172,155,68,76,0.5581395348837209
Clip-IPCW,0.09,0.007851275200742977,1.5315886969480477,0.8468704042528458,0.4812440837035167,0.8255813953488372,0.05312959574715426,0.05312959574715426,0,1.3872853812767298,1.0871109692004435,0.17801610444469435,1.1250117270814732,0.5287550354454114,1.5315886969480477,3.317699805692322,0.3359674847251793,1.255577598842542,66.60808390788357,0.10294117647058823,0.06400000000000006,77,686,343,171,172,155,68,76,0.5581395348837209
H-AIPCW,0.01,-0.13603716273161184,Inf,0.989372993255616,0.5622228586443184,0.9593023255813954,0,0.08937299325561598,1,0.2994138916515874,0.22623493337297196,-1.3872238344964547,0.3194470197064826,0.9438114474232997,8.223467894901395,15.258404873833328,0.9375554350314094,1.7966050295345628,40.62806069027147,NA,0.12700000000000244,77,686,343,171,172,155,68,76,0.5581395348837209
Clip-AIPCW,0.08,0.008306469083512196,1.5315886969480477,0.8787058456497294,0.4993349483120833,0.8488372093023255,0.0212941543502706,0.0212941543502706,0,1.280890298939369,0.9971782685998125,0.09267075685892033,1.0880528732595678,0.5287550354454114,1.5315886969480477,3.317699805692322,0.3359674847251793,1.255577598842542,66.60808390788357,0.10294117647058823,0.13400000000000034,77,686,343,171,172,155,68,76,0.5581395348837209
Naive-Y,0.060000000000000005,0.006432748538011674,Inf,0.9143186868634786,0.5866995781189904,0.8953488372093024,0,0.014318686863478591,1,1.0068784734389071,0.6906545450697171,-0.22213399330895828,0.9713931235506313,0.6040114041961839,1,1,0,0,171,NA,0.04999999999999716,78,686,343,171,172,140,76,83,0.5174418604651163
CC,0.060000000000000005,0.047368421052631504,Inf,0.9143186868634786,0.5866995781189904,0.8953488372093024,0,0.014318686863478591,1,1.0068784734389071,0.6906545450697171,-0.22213399330895828,0.9713931235506313,0.6040114041961839,1,1,0.24836601307189543,1.1213175023946031,76,NA,0.04700000000000415,78,686,343,171,172,140,76,83,0.5174418604651163
HT-IPCW,0.01,-0.1398433278565756,Inf,1,0.6416795221933306,0.9767441860465116,0,0.09999999999999998,1,0.2664106348182469,0.17242490881473949,-1.6052646403052306,0.39507851008161404,1,9.493402709468171,9.493402709468171,1.892325296467099,1.8096508273700544,40.18154512162061,NA,0.2219999999999942,78,686,343,171,172,140,76,83,0.5174418604651163
H-IPCW,0.08,0.0038574702490271947,Inf,0.9048640238492652,0.580632714473531,0.8837209302325582,0,0.004864023849265209,1,1.2514272348194404,0.8673098506748413,0.004298372316883362,1.124034581519843,0.6040114041961839,9.493402709468171,12.4887448303249,1.892325296467099,1.8096508273700544,40.18154512162061,NA,0.05700000000000216,78,686,343,171,172,140,76,83,0.5174418604651163
Stab-IPCW,0.060000000000000005,0.047512624755525985,Inf,0.9143186868634786,0.5866995781189904,0.8953488372093024,0,0.014318686863478591,1,1.0068784734389071,0.6906545450697171,-0.22213399330895828,0.9713931235506313,0.6040114041961839,2.248903418964441,4.875328619794247,0.28735476389799136,1.1620967604620436,72.99670774839103,NA,0.05700000000000216,78,686,343,171,172,140,76,83,0.5174418604651163
Clip-IPCW,0.06999999999999999,0.0032660148359638383,3.0321290838189103,0.9048640238492652,0.580632714473531,0.8837209302325582,0,0.004864023849265209,1,1.1306454242237058,0.7800603894963061,-0.10111015988954102,1.0467605876081076,0.6040114041961839,3.0321290838189103,4.811390065509996,0.6665440280458778,1.295499655502695,64.080833303169,0.10526315789473684,0.06799999999999784,78,686,343,171,172,140,76,83,0.5174418604651163
H-AIPCW,0.08,0.0016856642722783673,Inf,0.9048640238492652,0.580632714473531,0.8837209302325582,0,0.004864023849265209,1,1.2514272348194404,0.8673098506748413,0.004298372316883362,1.124034581519843,0.6040114041961839,9.493402709468171,12.4887448303249,1.892325296467099,1.8096508273700544,40.18154512162061,NA,0.1280000000000001,78,686,343,171,172,140,76,83,0.5174418604651163
Clip-AIPCW,0.060000000000000005,0.037868988133911624,3.0321290838189103,0.9143186868634786,0.5866995781189904,0.8953488372093024,0,0.014318686863478591,1,1.0068784734389071,0.6906545450697171,-0.22213399330895828,0.9713931235506313,0.6040114041961839,3.0321290838189103,4.811390065509996,0.6665440280458778,1.295499655502695,64.080833303169,0.10526315789473684,0.1390000000000029,78,686,343,171,172,140,76,83,0.5174418604651163
Naive-Y,0.04,0.006432748538011674,Inf,0.9320398326078845,0.5208786766054673,0.9011627906976745,0,0.032039832607884455,1,0.9095801911693521,0.6611254021697692,-0.303095768317179,1.032584976981451,0.8733104845874325,1,1,0,0,171,NA,0.0519999999999996,79,686,343,171,172,153,76,70,0.5930232558139535
CC,0.04,0.007894736842105288,Inf,0.9320398326078845,0.5208786766054673,0.9011627906976745,0,0.032039832607884455,1,0.9095801911693521,0.6611254021697692,-0.303095768317179,1.032584976981451,0.8733104845874325,1,1,0.24836601307189543,1.1213175023946031,76,NA,0.046999999999997044,79,686,343,171,172,153,76,70,0.5930232558139535
HT-IPCW,0.01,-0.07040113765378608,Inf,0.9893864311097799,0.5529273287021412,0.9593023255813954,0,0.08938643110977984,1,0.39959805958131844,0.26265414621912053,-1.2189942340810764,0.7613657054825942,0.957697058969963,39.23196042188961,39.23196042188961,10.106178293014175,3.8319984970547964,10.962705080414025,NA,0.2190000000000012,79,686,343,171,172,153,76,70,0.5930232558139535
H-IPCW,0.060000000000000005,0.012213540994878485,Inf,0.8670434685948831,0.4845548856184113,0.8546511627906976,0.032956531405116896,0.032956531405116896,0,1.164087176233421,0.8694466253009672,-0.03236739924811607,1.124841178498599,0.7141793595998455,39.23196042188961,47.290277509465845,10.106178293014175,3.8319984970547964,10.962705080414025,NA,0.05999999999999517,79,686,343,171,172,153,76,70,0.5930232558139535
Stab-IPCW,0.04,0.010566899092073211,Inf,0.9320398326078845,0.5208786766054673,0.9011627906976745,0,0.032039832607884455,1,0.9095801911693521,0.6611254021697692,-0.303095768317179,1.032584976981451,0.8733104845874325,2.456182069479959,5.3437071472907105,0.2814218892692346,1.1541467417589204,73.57164814393091,NA,0.05799999999999983,79,686,343,171,172,153,76,70,0.5930232558139535
Clip-IPCW,0.04,0.017343361590490942,1.4652744890578713,0.9320398326078845,0.5208786766054673,0.9011627906976745,0,0.032039832607884455,1,0.9095801911693521,0.6611254021697692,-0.303095768317179,1.032584976981451,0.8733104845874325,1.4652744890578713,2.849402903064177,0.34196843648677133,1.1371765236577225,74.81597744744302,0.10526315789473684,0.06700000000000017,79,686,343,171,172,153,76,70,0.5930232558139535
H-AIPCW,0.01,-0.010283514872982347,Inf,0.9893864311097799,0.5529273287021412,0.9593023255813954,0,0.08938643110977984,1,0.39959805958131844,0.26265414621912053,-1.2189942340810764,0.7613657054825942,0.957697058969963,39.23196042188961,47.290277509465845,10.106178293014175,3.8319984970547964,10.962705080414025,NA,0.1280000000000001,79,686,343,171,172,153,76,70,0.5930232558139535
Clip-AIPCW,0.04,0.007777510321011446,1.4652744890578713,0.9320398326078845,0.5208786766054673,0.9011627906976745,0,0.032039832607884455,1,0.9095801911693521,0.6611254021697692,-0.303095768317179,1.032584976981451,0.8733104845874325,1.4652744890578713,2.849402903064177,0.34196843648677133,1.1371765236577225,74.81597744744302,0.10526315789473684,0.134999999999998,79,686,343,171,172,153,76,70,0.5930232558139535
Naive-Y,0.06999999999999999,0.006432748538011674,Inf,0.9100236255751115,0.7874693796181502,0.8662790697674418,0,0.010023625575111494,1,1.2017415422483517,0.9550709826037151,-0.09978347006011211,1.149830928900908,0.5383155124801591,1,1,0,0,171,NA,0.04700000000000415,80,686,343,171,172,140,78,81,0.5290697674418605
CC,0.060000000000000005,0.048717948717948656,Inf,0.9318735116048449,0.80637670873907,0.8953488372093024,0,0.03187351160484486,1,1.0834958323497714,0.852328282346241,-0.21227395708264776,1.1019343398741879,0.5383155124801591,1,1,0.24953560371517028,1.0951352733650423,78,NA,0.045999999999999375,80,686,343,171,172,140,78,81,0.5290697674418605
HT-IPCW,0.01,-0.20742010399204902,Inf,0.9899542275379211,0.8566356075832544,0.9825581395348837,0,0.08995422753792104,1,0.33622939284356523,0.23288650641742836,-1.4997791903632054,0.6542629346970169,0.8157973658979465,8.105017787945151,8.105017787945151,1.161207192676932,1.5559118118193895,50.19513754564513,NA,0.22400000000000375,80,686,343,171,172,140,78,81,0.5290697674418605
H-IPCW,0.06999999999999999,0.026498028228698827,Inf,0.9100236255751115,0.7874693796181502,0.8662790697674418,0,0.010023625575111494,1,1.2017415422483517,0.9550709826037151,-0.09978347006011211,1.149830928900908,0.5383155124801591,8.105017787945151,11.702646632775062,1.161207192676932,1.5559118118193895,50.19513754564513,NA,0.055999999999997385,80,686,343,171,172,140,78,81,0.5290697674418605
Stab-IPCW,0.060000000000000005,0.049668539469045106,Inf,0.9318735116048449,0.80637670873907,0.8953488372093024,0,0.03187351160484486,1,1.0834958323497714,0.852328282346241,-0.21227395708264776,1.1019343398741879,0.5383155124801591,2.873065286048539,6.168823015550952,0.28647955840523226,1.1492212158733175,73.93040997103203,NA,0.06099999999999994,80,686,343,171,172,140,78,81,0.5290697674418605
Clip-IPCW,0.06999999999999999,0.01512684280033975,1.985664625983069,0.9100236255751115,0.7874693796181502,0.8662790697674418,0,0.010023625575111494,1,1.2017415422483517,0.9550709826037151,-0.09978347006011211,1.149830928900908,0.5383155124801591,1.985664625983069,3.3106051504248053,0.48181581287424324,1.1572894975192258,73.34375938583956,0.10256410256410256,0.06300000000000239,80,686,343,171,172,140,78,81,0.5290697674418605
H-AIPCW,0.08,0.01594527286285767,Inf,0.8932253191027978,0.772933326262361,0.8488372093023255,0.006774680897202234,0.006774680897202234,0,1.3162858773625,1.0545975895217892,-0.0018072550517964174,1.2003848710962683,0.5383155124801591,8.105017787945151,11.702646632775062,1.161207192676932,1.5559118118193895,50.19513754564513,NA,0.1280000000000001,80,686,343,171,172,140,78,81,0.5290697674418605
Clip-AIPCW,0.06999999999999999,0.023631451935748234,1.985664625983069,0.9100236255751115,0.7874693796181502,0.8662790697674418,0,0.010023625575111494,1,1.2017415422483517,0.9550709826037151,-0.09978347006011211,1.149830928900908,0.5383155124801591,1.985664625983069,3.3106051504248053,0.48181581287424324,1.1572894975192258,73.34375938583956,0.10256410256410256,0.13700000000000045,80,686,343,171,172,140,78,81,0.5290697674418605
Naive-Y,0.04,0.006432748538011674,Inf,0.9356335749414978,0.4421182150010801,0.8953488372093024,0,0.03563357494149777,1,0.8397077884464837,0.6516156637946997,-0.39250174833047446,0.8343560484627548,0.7934022516978915,1,1,0,0,171,NA,0.04899999999999238,81,686,343,171,172,159,77,63,0.6337209302325582
CC,0.03,0.04805194805194801,Inf,0.9618872425309721,0.4545239526346573,0.9069767441860465,0,0.06188724253097211,1,0.7011898390120437,0.5374833142888112,-0.5839394288066315,0.7705149928930077,0.9171121814390362,1,1,0.24898520811833505,1.1081336900478653,77,NA,0.047000000000011255,81,686,343,171,172,159,77,63,0.6337209302325582
HT-IPCW,0.01,-0.2442976248223072,Inf,0.9875067026117594,0.46663000596960447,0.9534883720930233,0,0.08750670261175941,1,0.3397167845792874,0.25925153122417965,-1.3126791226142256,0.38697010279496036,0.9570451795506726,11.280299551080233,11.280299551080233,1.3854127891084935,1.7950759954109972,40.680830744951,NA,0.22699999999998965,81,686,343,171,172,159,77,63,0.6337209302325582
H-IPCW,0.04,0.0030975743552538832,Inf,0.9356335749414978,0.4421182150010801,0.8953488372093024,0,0.03563357494149777,1,0.8397077884464837,0.6516156637946997,-0.39250174833047446,0.8343560484627548,0.7934022516978915,11.280299551080233,17.203383696792795,1.3854127891084935,1.7950759954109972,40.680830744951,NA,0.06100000000000705,81,686,343,171,172,159,77,63,0.6337209302325582
Stab-IPCW,0.03,0.04459607451248036,Inf,0.9618872425309721,0.4545239526346573,0.9069767441860465,0,0.06188724253097211,1,0.7011898390120437,0.5374833142888112,-0.5839394288066315,0.7705149928930077,0.9171121814390362,2.1324292839320673,4.698980741382208,0.26554630029304666,1.1355314176172815,74.93784547550318,NA,0.05700000000000216,81,686,343,171,172,159,77,63,0.6337209302325582
Clip-IPCW,0.03,0.04903024616013396,1.7698031334832747,0.9618872425309721,0.4545239526346573,0.9069767441860465,0,0.06188724253097211,1,0.7011898390120437,0.5374833142888112,-0.5839394288066315,0.7705149928930077,0.9171121814390362,1.7698031334832747,3.267137621482698,0.3900741237907144,1.1529647767737867,73.65756091315868,0.1038961038961039,0.06700000000000728,81,686,343,171,172,159,77,63,0.6337209302325582
H-AIPCW,0.03,0.03176565075202738,Inf,0.9618872425309721,0.4545239526346573,0.9069767441860465,0,0.06188724253097211,1,0.7011898390120437,0.5374833142888112,-0.5839394288066315,0.7705149928930077,0.9171121814390362,11.280299551080233,17.203383696792795,1.3854127891084935,1.7950759954109972,40.680830744951,NA,0.2120000000000033,81,686,343,171,172,159,77,63,0.6337209302325582
Clip-AIPCW,0.03,0.05430074816484916,1.7698031334832747,0.9618872425309721,0.4545239526346573,0.9069767441860465,0,0.06188724253097211,1,0.7011898390120437,0.5374833142888112,-0.5839394288066315,0.7705149928930077,0.9171121814390362,1.7698031334832747,3.267137621482698,0.3900741237907144,1.1529647767737867,73.65756091315868,0.1038961038961039,0.13299999999999557,81,686,343,171,172,159,77,63,0.6337209302325582
Naive-Y,0.09,0.006432748538011674,Inf,0.8605349905727082,0.5713410055919589,0.8488372093023255,0.03946500942729181,0.03946500942729181,0,1.3366686206631198,1.1863970054310442,0.17691473164993765,0.7363481915897593,0.5374546347202616,1,1,0,0,171,NA,0.046999999999997044,82,686,343,171,172,154,67,78,0.5465116279069767
CC,0.09,0.025373134328358193,Inf,0.8605349905727082,0.5713410055919589,0.8488372093023255,0.03946500942729181,0.03946500942729181,0,1.3366686206631198,1.1863970054310442,0.17691473164993765,0.7363481915897593,0.5374546347202616,1,1,0.23969728242174063,1.2495477671845348,67,NA,0.04800000000000182,82,686,343,171,172,154,67,78,0.5465116279069767
HT-IPCW,0.01,-0.3391182571258923,Inf,1,0.6639369832151935,0.9709302325581395,0,0.09999999999999998,1,0.2731873611479274,0.24247495765010205,-1.4108630974673941,0.1504943081903569,1,4.924182067050462,4.924182067050462,0.7492741163726007,1.5271166046664795,51.53012530181371,NA,0.22299999999999898,82,686,343,171,172,154,67,78,0.5465116279069767
H-IPCW,0.09999999999999999,0.01425963488297447,Inf,0.8422864884321833,0.5592251501325828,0.8255813953488372,0.05771351156781668,0.05771351156781668,0,1.4459254978217722,1.2833709523614862,0.255483916622293,0.7965359618948679,0.5374546347202616,4.924182067050462,8.68732234601539,0.7492741163726007,1.5271166046664795,51.53012530181371,NA,0.058000000000006935,82,686,343,171,172,154,67,78,0.5465116279069767
Stab-IPCW,0.09,0.026818640198012444,Inf,0.8605349905727082,0.5713410055919589,0.8488372093023255,0.03946500942729181,0.03946500942729181,0,1.3366686206631198,1.1863970054310442,0.17691473164993765,0.7363481915897593,0.5374546347202616,1.6520043855726485,4.141020601763196,0.25372166759646514,1.2626267144275498,66.15334611173232,NA,0.060000000000002274,82,686,343,171,172,154,67,78,0.5465116279069767
Clip-IPCW,0.09999999999999999,0.004163719200343788,1.9741931452779438,0.8422864884321833,0.5592251501325828,0.8255813953488372,0.05771351156781668,0.05771351156781668,0,1.4459254978217722,1.2833709523614862,0.255483916622293,0.7965359618948679,0.5374546347202616,1.9741931452779438,3.8930151754389284,0.440598997297595,1.3089353877744911,63.256196341860694,0.1044776119402985,0.06399999999999295,82,686,343,171,172,154,67,78,0.5465116279069767
H-AIPCW,0.01,-0.0764914772384504,Inf,1,0.6639369832151935,0.9709302325581395,0,0.09999999999999998,1,0.2731873611479274,0.24247495765010205,-1.4108630974673941,0.1504943081903569,1,4.924182067050462,8.68732234601539,0.7492741163726007,1.5271166046664795,51.53012530181371,NA,0.12700000000000955,82,686,343,171,172,154,67,78,0.5465116279069767
Clip-AIPCW,0.09,0.030551843766648514,1.9741931452779438,0.8605349905727082,0.5713410055919589,0.8488372093023255,0.03946500942729181,0.03946500942729181,0,1.3366686206631198,1.1863970054310442,0.17691473164993765,0.7363481915897593,0.5374546347202616,1.9741931452779438,3.8930151754389284,0.440598997297595,1.3089353877744911,63.256196341860694,0.1044776119402985,0.13299999999999557,82,686,343,171,172,154,67,78,0.5465116279069767
Naive-Y,0.03,5.847953216374047e-4,Inf,0.9945188898403847,1.0770621588640619,0.9709302325581395,0,0.0945188898403847,1,0.5954877508658634,0.4896947916200616,-0.7176188498713835,0.6752661807294428,0.9662871444842488,1,1,0,0,171,NA,0.04999999999999716,83,686,343,171,172,165,59,75,0.563953488372093
CC,0.05,0.03220338983050841,Inf,0.9835083868784384,1.0651378040714883,0.9593023255813954,0,0.08350838687843842,1,0.8321093360429164,0.701942645276759,-0.3596429004661681,0.7246954481347142,0.9662871444842488,1,1,0.22731338149294805,1.3818363091351549,59,NA,0.046999999999997044,83,686,343,171,172,165,59,75,0.563953488372093
HT-IPCW,0.01,-0.502204628207691,Inf,1,1.0829981912529836,0.9825581395348837,0,0.09999999999999998,1,0.27931912102946077,0.22763466368393936,-1.4830586920543751,0.3437977371766355,1,1.692255079567916,1.692255079567916,0.3110777944385978,1.4020864092259517,57.880749726016106,NA,0.2190000000000083,83,686,343,171,172,165,59,75,0.563953488372093
H-IPCW,0.05,0.039851411916514486,Inf,0.9835083868784384,1.0651378040714883,0.9593023255813954,0,0.08350838687843842,1,0.8321093360429164,0.701942645276759,-0.3596429004661681,0.7246954481347142,0.9662871444842488,1.692255079567916,4.254084385002475,0.3110777944385978,1.4020864092259517,57.880749726016106,NA,0.060000000000002274,83,686,343,171,172,165,59,75,0.563953488372093
Stab-IPCW,0.05,0.03183501705732218,Inf,0.9835083868784384,1.0651378040714883,0.9593023255813954,0,0.08350838687843842,1,0.8321093360429164,0.701942645276759,-0.3596429004661681,0.7246954481347142,0.9662871444842488,1.0802724092595153,3.147658843999125,0.225291602192593,1.3830149454816707,58.934124011313486,NA,0.058000000000006935,83,686,343,171,172,165,59,75,0.563953488372093
Clip-IPCW,0.05,0.039295145508232196,1.4143986526159922,0.9835083868784384,1.0651378040714883,0.9593023255813954,0,0.08350838687843842,1,0.8321093360429164,0.701942645276759,-0.3596429004661681,0.7246954481347142,0.9662871444842488,1.4143986526159922,3.5884763901406806,0.302951708927079,1.3964486244688035,58.1896911469418,0.1016949152542373,0.06699999999999307,83,686,343,171,172,165,59,75,0.563953488372093
H-AIPCW,0.01,-6.88647722351159,Inf,1,1.0829981912529836,0.9825581395348837,0,0.09999999999999998,1,0.27931912102946077,0.22763466368393936,-1.4830586920543751,0.3437977371766355,1,1.692255079567916,4.254084385002475,0.3110777944385978,1.4020864092259517,57.880749726016106,NA,0.12600000000000477,83,686,343,171,172,165,59,75,0.563953488372093
