method,tau_hat,calibration_moment,feasible_found,boundary_fallback,pac_success_nominal,pac_success_tol,clip_c,coverage_ipcw_hajek,coverage_ipcw_ht,observed_y_coverage,coverage_shortfall,abs_calibration_error,mean_lpb,median_lpb,mean_log_lpb,sd_lpb,worst_slice_coverage,max_raw_weight,max_normalized_weight,weight_variance,weight_cv,effective_sample_size,clipped_fraction,computation_time_sec,split,n_total,n_train,n_cal,n_test,events_train,events_cal,events_test,censoring_test
HT-IPCW,0.01,-0.3339830101103749,FALSE,TRUE,1,1,Inf,1,0.6128994929088558,0.9941860465116279,0,0.09999999999999998,0.2612684534323316,0.1981755953935082,-1.5448376769924062,0.2615925655134905,1,6.59006475144317,6.59006475144317,0.7239057993646073,1.503181978876476,52.674667384933315,NA,0.3709999999999809,86,686,343,171,172,157,72,70,0.5930232558139535
H-IPCW,0.08,0.013219309268118125,TRUE,FALSE,0,1,Inf,0.8986683193399172,0.5507933572166889,0.872093023255814,0.0013316806600828235,0.0013316806600828235,1.2383073247396514,0.9392725686416702,0.011114552436591487,1.239843485569109,0.4277826842569598,6.59006475144317,11.64287445281148,0.7239057993646073,1.503181978876476,52.674667384933315,NA,0.09100000000000819,86,686,343,171,172,157,72,70,0.5930232558139535
Stab-IPCW,0.06999999999999999,0.03040755507118415,TRUE,FALSE,1,1,Inf,0.9280057814637385,0.5687742728756118,0.8953488372093024,0,0.028005781463738444,1.118092821780723,0.8480882699410595,-0.09100643780730139,1.119479852578492,0.4277826842569598,1.4030491769857723,3.3056440981896134,0.25158966869758564,1.1817608592609326,71.59629581887968,NA,0.0800000000000125,86,686,343,171,172,157,72,70,0.5930232558139535
Clip-IPCW,0.08,0.003362139490029696,TRUE,FALSE,0,1,1.710723185272751,0.8986683193399172,0.5507933572166889,0.872093023255814,0.0013316806600828235,0.0013316806600828235,1.2383073247396514,0.9392725686416702,0.011114552436591487,1.239843485569109,0.4277826842569598,1.710723185272751,3.3656928319437487,0.3750228459320784,1.2048239694546887,69.99270059328074,0.06944444444444445,0.09899999999998954,86,686,343,171,172,157,72,70,0.5930232558139535
H-AIPCW,0.01,-0.28655211249121787,FALSE,TRUE,1,1,Inf,1,0.6128994929088558,0.9941860465116279,0,0.09999999999999998,0.2612684534323316,0.1981755953935082,-1.5448376769924062,0.2615925655134905,1,6.59006475144317,11.64287445281148,0.7239057993646073,1.503181978876476,52.674667384933315,NA,0.20400000000000773,86,686,343,171,172,157,72,70,0.5930232558139535
Clip-AIPCW,0.06999999999999999,0.029346957486191715,TRUE,FALSE,1,1,1.710723185272751,0.9280057814637385,0.5687742728756118,0.8953488372093024,0,0.028005781463738444,1.118092821780723,0.8480882699410595,-0.09100643780730139,1.119479852578492,0.4277826842569598,1.710723185272751,3.3656928319437487,0.3750228459320784,1.2048239694546887,69.99270059328074,0.06944444444444445,0.2109999999999843,86,686,343,171,172,157,72,70,0.5930232558139535
Naive-Y,0.05,0.018128654970760213,TRUE,FALSE,1,1,Inf,0.9537745869402391,0.48191377090929255,0.9011627906976745,0,0.053774586940239066,0.8500624158730651,0.731263575975801,-0.2886860967200724,0.6057460291773764,0.8913910283151434,1,1,0,0,171,NA,0.06499999999999773,87,686,343,171,172,156,76,67,0.6104651162790697
CC,0.05,0.021052631578947323,TRUE,FALSE,1,1,Inf,0.9537745869402391,0.48191377090929255,0.9011627906976745,0,0.053774586940239066,0.8500624158730651,0.731263575975801,-0.2886860967200724,0.6057460291773764,0.8913910283151434,1,1,0.24836601307189543,1.1213175023946031,76,NA,0.07499999999998863,87,686,343,171,172,156,76,67,0.6104651162790697
HT-IPCW,0.01,-0.3108019213967519,FALSE,TRUE,1,1,Inf,1,0.5052700895033262,0.9651162790697675,0,0.09999999999999998,0.27843614091751806,0.23952383294010998,-1.4048071373985482,0.19841082677091826,1,3.8734754874695594,3.8734754874695594,0.5430995080699219,1.2507726690203596,66.92016644445094,NA,0.3650000000000091,87,686,343,171,172,156,76,67,0.6104651162790697
H-IPCW,0.060000000000000005,0.0054608025562037175,TRUE,FALSE,1,1,Inf,0.9420999529841086,0.47601492756536,0.8895348837209303,0,0.042099952984108624,0.9665610896761121,0.8314812014241135,-0.16025137018210578,0.6887618263034592,0.8547643857367861,3.8734754874695594,6.574148199281323,0.5430995080699219,1.2507726690203596,66.92016644445094,NA,0.07499999999998863,87,686,343,171,172,156,76,67,0.6104651162790697
Stab-IPCW,0.05,0.020407102966878674,TRUE,FALSE,1,1,Inf,0.9537745869402391,0.48191377090929255,0.9011627906976745,0,0.053774586940239066,0.8500624158730651,0.731263575975801,-0.2886860967200724,0.6057460291773764,0.8913910283151434,1.3669882699736629,3.0868433346462383,0.24906826862468512,1.1269612970425398,75.5762817374315,NA,0.09399999999999409,87,686,343,171,172,156,76,67,0.6104651162790697
Clip-IPCW,0.05,0.03227726059534461,TRUE,FALSE,1,1,1.7416287995780817,0.9537745869402391,0.48191377090929255,0.9011627906976745,0,0.053774586940239066,0.8500624158730651,0.731263575975801,-0.2886860967200724,0.6057460291773764,0.8913910283151434,1.7416287995780817,3.133395022307763,0.4161918484452528,1.160663524965017,73.09998369912292,0.10526315789473684,0.09499999999999886,87,686,343,171,172,156,76,67,0.6104651162790697
H-AIPCW,0.060000000000000005,0.014991525382169576,TRUE,FALSE,1,1,Inf,0.9420999529841086,0.47601492756536,0.8895348837209303,0,0.042099952984108624,0.9665610896761121,0.8314812014241135,-0.16025137018210578,0.6887618263034592,0.8547643857367861,3.8734754874695594,6.574148199281323,0.5430995080699219,1.2507726690203596,66.92016644445094,NA,0.2400000000000091,87,686,343,171,172,156,76,67,0.6104651162790697
Clip-AIPCW,0.05,0.022112163598500795,TRUE,FALSE,1,1,1.7416287995780817,0.9537745869402391,0.48191377090929255,0.9011627906976745,0,0.053774586940239066,0.8500624158730651,0.731263575975801,-0.2886860967200724,0.6057460291773764,0.8913910283151434,1.7416287995780817,3.133395022307763,0.4161918484452528,1.160663524965017,73.09998369912292,0.10526315789473684,0.2109999999999843,87,686,343,171,172,156,76,67,0.6104651162790697
Naive-Y,0.060000000000000005,0.006432748538011674,TRUE,FALSE,1,1,Inf,0.9689878971861207,0.5466245252288618,0.9127906976744186,0,0.06898789718612064,0.8911173581821664,0.825457837854864,-0.20769106554302375,0.45493539666888566,0.9334218689271662,1,1,0,0,171,NA,0.06099999999997863,88,686,343,171,172,154,76,69,0.5988372093023255
CC,0.04,0.021052631578947323,TRUE,FALSE,1,1,Inf,0.9689878971861207,0.5466245252288618,0.9244186046511628,0,0.06898789718612064,0.6667255883411509,0.6175997555667552,-0.49778864999146166,0.34037836567343827,0.9334218689271662,1,1,0.24836601307189543,1.1213175023946031,76,NA,0.0630000000000166,88,686,343,171,172,154,76,69,0.5988372093023255
HT-IPCW,0.01,-0.2620522504907815,FALSE,TRUE,1,1,Inf,0.989690962679309,0.5583035187218243,0.9651162790697675,0,0.08969096267930898,0.2508189729548409,0.23233806996042872,-1.4754357438339933,0.12804871087469816,0.9608747102546131,6.912446735759595,6.912446735759595,0.9285148738512048,1.510460327120063,52.32320618625411,NA,0.39200000000002433,88,686,343,171,172,154,76,69,0.5988372093023255
H-IPCW,0.05,0.015356730469076622,TRUE,FALSE,1,1,Inf,0.9689878971861207,0.5466245252288618,0.9244186046511628,0,0.06898789718612064,0.781838639302916,0.7242310194326204,-0.338518823820525,0.39914615985925267,0.9334218689271662,6.912446735759595,10.835443405948888,0.9285148738512048,1.510460327120063,52.32320618625411,NA,0.12400000000002365,88,686,343,171,172,154,76,69,0.5988372093023255
Stab-IPCW,0.04,0.020561061405144524,TRUE,FALSE,1,1,Inf,0.9689878971861207,0.5466245252288618,0.9244186046511628,0,0.06898789718612064,0.6667255883411509,0.6175997555667552,-0.49778864999146166,0.34037836567343827,0.9334218689271662,1.6004118227326576,3.625331559981015,0.249967762072684,1.1325515578560978,75.15915216415823,NA,0.09299999999998931,88,686,343,171,172,154,76,69,0.5988372093023255
Clip-IPCW,0.04,0.03348995389195804,TRUE,FALSE,1,1,1.6231435071333493,0.9689878971861207,0.5466245252288618,0.9244186046511628,0,0.06898789718612064,0.6667255883411509,0.6175997555667552,-0.49778864999146166,0.34037836567343827,0.9334218689271662,1.6231435071333493,3.011010223743537,0.3868796555551635,1.153833801817304,73.59438366954247,0.15789473684210525,0.09199999999998454,88,686,343,171,172,154,76,69,0.5988372093023255
H-AIPCW,0.01,-0.08462813107909058,FALSE,TRUE,1,1,Inf,0.989690962679309,0.5583035187218243,0.9651162790697675,0,0.08969096267930898,0.2508189729548409,0.23233806996042872,-1.4754357438339933,0.12804871087469816,0.9608747102546131,6.912446735759595,10.835443405948888,0.9285148738512048,1.510460327120063,52.32320618625411,NA,0.2009999999999934,88,686,343,171,172,154,76,69,0.5988372093023255
Clip-AIPCW,0.04,0.02161544865869318,TRUE,FALSE,1,1,1.6231435071333493,0.9689878971861207,0.5466245252288618,0.9244186046511628,0,0.06898789718612064,0.6667255883411509,0.6175997555667552,-0.49778864999146166,0.34037836567343827,0.9334218689271662,1.6231435071333493,3.011010223743537,0.3868796555551635,1.153833801817304,73.59438366954247,0.15789473684210525,0.22400000000001796,88,686,343,171,172,154,76,69,0.5988372093023255
Naive-Y,0.05,0.018128654970760213,TRUE,FALSE,1,1,Inf,0.9750300616577524,0.6895396909334871,0.9593023255813954,0,0.07503006165775239,0.7408019483455864,0.6911455342720373,-0.40007446546995723,0.31723538640491594,0.9350472748588793,1,1,0,0,171,NA,0.06599999999997408,89,686,343,171,172,150,67,82,0.5232558139534884
CC,0.060000000000000005,0.010447761194029792,TRUE,FALSE,1,1,Inf,0.9750300616577524,0.6895396909334871,0.9534883720930233,0,0.07503006165775239,0.8480794431340062,0.7912321520468591,-0.2648334645096301,0.363175084036326,0.9350472748588793,1,1,0.23969728242174063,1.2495477671845348,67,NA,0.06900000000001683,89,686,343,171,172,150,67,82,0.5232558139534884
HT-IPCW,0.01,-0.39744157961832616,FALSE,TRUE,1,1,Inf,1,0.707198391156399,0.9941860465116279,0,0.09999999999999998,0.22871221609239414,0.2133814943909646,-1.575343263894334,0.09794197816249245,1,3.4452371305426865,3.4452371305426865,0.4525883800463217,1.3386441540596863,61.47786697999248,NA,0.375,89,686,343,171,172,150,67,82,0.5232558139534884
H-IPCW,0.06999999999999999,0.01579107215721552,TRUE,FALSE,1,1,Inf,0.9666110375318716,0.6835857706165572,0.9476744186046512,0,0.06661103753187159,0.9514017775592549,0.8876287263108071,-0.1498713264965396,0.4074210539056721,0.9349943851271956,3.4452371305426865,6.855396289900308,0.4525883800463217,1.3386441540596863,61.47786697999248,NA,0.07999999999998408,89,686,343,171,172,150,67,82,0.5232558139534884
Stab-IPCW,0.060000000000000005,0.011012636027907563,TRUE,FALSE,1,1,Inf,0.9750300616577524,0.6895396909334871,0.9534883720930233,0,0.07503006165775239,0.8480794431340062,0.7912321520468591,-0.2648334645096301,0.363175084036326,0.9350472748588793,1.395000890140682,3.5413866551845667,0.24581961951828324,1.2586562386162226,66.40902789216098,NA,0.09299999999998931,89,686,343,171,172,150,67,82,0.5232558139534884
Clip-IPCW,0.06999999999999999,0.012573884899091154,TRUE,FALSE,1,1,1.6767631584998948,0.9666110375318716,0.6835857706165572,0.9476744186046512,0,0.06661103753187159,0.9514017775592549,0.8876287263108071,-0.1498713264965396,0.4074210539056721,0.9349943851271956,1.6767631584998948,3.4639228576690493,0.3871747189462464,1.2854345961555005,64.70705741132686,0.11940298507462686,0.08500000000000796,89,686,343,171,172,150,67,82,0.5232558139534884
H-AIPCW,0.06999999999999999,0.020443741049258,TRUE,FALSE,1,1,Inf,0.9666110375318716,0.6835857706165572,0.9476744186046512,0,0.06661103753187159,0.9514017775592549,0.8876287263108071,-0.1498713264965396,0.4074210539056721,0.9349943851271956,3.4452371305426865,6.855396289900308,0.4525883800463217,1.3386441540596863,61.47786697999248,NA,0.20699999999999363,89,686,343,171,172,150,67,82,0.5232558139534884
Clip-AIPCW,0.06999999999999999,0.01570124566133601,TRUE,FALSE,1,1,1.6767631584998948,0.9666110375318716,0.6835857706165572,0.9476744186046512,0,0.06661103753187159,0.9514017775592549,0.8876287263108071,-0.1498713264965396,0.4074210539056721,0.9349943851271956,1.6767631584998948,3.4639228576690493,0.3871747189462464,1.2854345961555005,64.70705741132686,0.11940298507462686,0.21000000000000796,89,686,343,171,172,150,67,82,0.5232558139534884
Naive-Y,0.08,0.012280701754385942,TRUE,FALSE,0,1,Inf,0.8874192184881199,0.6973187321201499,0.8081395348837209,0.012580781511880135,0.012580781511880135,1.2585178230144791,1.0067818432046967,0.07788399378647248,1.1794447308156373,0.5586488873366753,1,1,0,0,171,NA,0.08799999999999386,90,686,343,171,172,146,80,73,0.5755813953488372
CC,0.06999999999999999,0.012499999999999956,TRUE,FALSE,1,1,Inf,0.9026697981612682,0.7093023748678188,0.8255813953488372,0,0.002669798161268222,1.1411815698677246,0.9129158628764518,-0.01998651337184742,1.0694807533678603,0.5586488873366753,1,1,0.2504299965600275,1.0696687227691517,80,NA,0.060000000000002274,90,686,343,171,172,146,80,73,0.5755813953488372
HT-IPCW,0.01,-0.22661672279280975,FALSE,TRUE,1,1,Inf,1,0.7857827705243517,0.9651162790697675,0,0.09999999999999998,0.2832980829777507,0.22663116957177615,-1.4133063427412493,0.26549837047038394,1,7.314085594239815,7.314085594239815,1.04684604214789,1.5060932890098822,52.5337232293325,NA,0.41500000000002046,90,686,343,171,172,146,80,73,0.5755813953488372
H-IPCW,0.06999999999999999,0.03754096860799772,TRUE,FALSE,1,1,Inf,0.9026697981612682,0.7093023748678188,0.8255813953488372,0,0.002669798161268222,1.1411815698677246,0.9129158628764518,-0.01998651337184742,1.0694807533678603,0.5586488873366753,7.314085594239815,10.766399829308016,1.04684604214789,1.5060932890098822,52.5337232293325,NA,0.09200000000001296,90,686,343,171,172,146,80,73,0.5755813953488372
Stab-IPCW,0.06999999999999999,0.017014264463058617,TRUE,FALSE,1,1,Inf,0.9026697981612682,0.7093023748678188,0.8255813953488372,0,0.002669798161268222,1.1411815698677246,0.9129158628764518,-0.01998651337184742,1.0694807533678603,0.5586488873366753,2.721328254985587,5.482720730421771,0.3141780383931087,1.1292838209201739,75.40267146364317,NA,0.08299999999999841,90,686,343,171,172,146,80,73,0.5755813953488372
Clip-IPCW,0.06999999999999999,0.025221787165014956,TRUE,FALSE,1,1,1.661354287745028,0.9026697981612682,0.7093023748678188,0.8255813953488372,0,0.002669798161268222,1.1411815698677246,0.9129158628764518,-0.01998651337184742,1.0694807533678603,0.5586488873366753,1.661354287745028,2.927875184955924,0.3891049305951494,1.0993188356928751,77.67661910058254,0.125,0.09999999999999432,90,686,343,171,172,146,80,73,0.5755813953488372
H-AIPCW,0.02,0.0025044208245252053,TRUE,FALSE,1,1,Inf,1,0.7857827705243517,0.9593023255813954,0,0.09999999999999998,0.4633973911209223,0.3707059773309245,-0.9212210006796447,0.43428197935421436,1,7.314085594239815,10.766399829308016,1.04684604214789,1.5060932890098822,52.5337232293325,NA,0.22499999999999432,90,686,343,171,172,146,80,73,0.5755813953488372
Clip-AIPCW,0.06999999999999999,0.012795653120984888,TRUE,FALSE,1,1,1.661354287745028,0.9026697981612682,0.7093023748678188,0.8255813953488372,0,0.002669798161268222,1.1411815698677246,0.9129158628764518,-0.01998651337184742,1.0694807533678603,0.5586488873366753,1.661354287745028,2.927875184955924,0.3891049305951494,1.0993188356928751,77.67661910058254,0.125,0.23500000000001364,90,686,343,171,172,146,80,73,0.5755813953488372
Naive-Y,0.060000000000000005,0.012280701754385942,TRUE,FALSE,1,1,Inf,0.9542248330604715,0.6255897530407407,0.8837209302325582,0,0.054224833060471433,0.9888161996737034,0.7716760797550404,-0.19988767763007056,0.8425882199124933,0.7810029873239087,1,1,0,0,171,NA,0.12299999999999045,91,686,343,171,172,161,64,74,0.5697674418604651
CC,0.060000000000000005,0.03749999999999998,TRUE,FALSE,1,1,Inf,0.9542248330604715,0.6255897530407407,0.8837209302325582,0,0.054224833060471433,0.9888161996737034,0.7716760797550404,-0.19988767763007056,0.8425882199124933,0.7810029873239087,1,1,0.23556931544547643,1.2968074486304935,64,NA,0.10200000000000387,91,686,343,171,172,161,64,74,0.5697674418604651
HT-IPCW,0.01,-0.3993790987928182,FALSE,TRUE,1,1,Inf,1,0.6555999502070133,0.9767441860465116,0,0.09999999999999998,0.2594363674467301,0.20246516900031022,-1.5378846869792486,0.22107043462641324,1,11.758673522361148,11.758673522361148,1.0880961998271437,2.083649514003289,32.16579733590893,NA,0.5549999999999784,91,686,343,171,172,161,64,74,0.5697674418604651
H-IPCW,0.08,0.0022903335762081145,TRUE,FALSE,1,1,Inf,0.9182573411490166,0.6020094671345197,0.8604651162790697,0,0.01825734114901656,1.231651191559468,0.961185469495611,0.019714832907728425,1.0495123212904942,0.7810029873239087,11.758673522361148,23.488179366875503,1.0880961998271437,2.083649514003289,32.16579733590893,NA,0.09000000000000341,91,686,343,171,172,161,64,74,0.5697674418604651
Stab-IPCW,0.060000000000000005,0.04000153916726021,TRUE,FALSE,1,1,Inf,0.9542248330604715,0.6255897530407407,0.8837209302325582,0,0.054224833060471433,0.9888161996737034,0.7716760797550404,-0.19988767763007056,0.8425882199124933,0.7810029873239087,3.0270424976542927,7.787914549899362,0.28031732935976333,1.362158462983429,60.113372907650366,NA,0.07900000000000773,91,686,343,171,172,161,64,74,0.5697674418604651
Clip-IPCW,0.06999999999999999,0.002010585089790168,TRUE,FALSE,1,1,1.6822970636915286,0.9453026989387177,0.6197404023547787,0.877906976744186,0,0.045302698938717634,1.1119626368426199,0.867780047207908,-0.08251427308008401,0.9475235327815209,0.7810029873239087,1.6822970636915286,3.8447367840825044,0.33602489142993114,1.3247979596751236,62.299032068787525,0.078125,0.11199999999999477,91,686,343,171,172,161,64,74,0.5697674418604651
H-AIPCW,0.08,0.011860837205232415,TRUE,FALSE,1,1,Inf,0.9182573411490166,0.6020094671345197,0.8604651162790697,0,0.01825734114901656,1.231651191559468,0.961185469495611,0.019714832907728425,1.0495123212904942,0.7810029873239087,11.758673522361148,23.488179366875503,1.0880961998271437,2.083649514003289,32.16579733590893,NA,0.21999999999999886,91,686,343,171,172,161,64,74,0.5697674418604651
Clip-AIPCW,0.08,0.0024462890838926783,TRUE,FALSE,1,1,1.6822970636915286,0.9182573411490166,0.6020094671345197,0.8604651162790697,0,0.01825734114901656,1.231651191559468,0.961185469495611,0.019714832907728425,1.0495123212904942,0.7810029873239087,1.6822970636915286,3.8447367840825044,0.33602489142993114,1.3247979596751236,62.299032068787525,0.078125,0.22400000000001796,91,686,343,171,172,161,64,74,0.5697674418604651
Naive-Y,0.060000000000000005,5.847953216374047e-4,TRUE,FALSE,1,1,Inf,0.9525341375521714,0.5928844640506468,0.9244186046511628,0,0.0525341375521714,1.160137916239144,0.8555200205513778,-0.08547067966077904,1.5450007685669642,0.8870621958043063,1,1,0,0,171,NA,0.06700000000000728,92,686,343,171,172,147,80,72,0.5813953488372093
CC,0.05,0,TRUE,FALSE,1,1,Inf,0.9619564120755237,0.5987491569374251,0.9302325581395349,0,0.061956412075523715,1.0221888271653183,0.7537922812304645,-0.21206333391368648,1.361288603264163,0.8870621958043063,1,1,0.2504299965600275,1.0696687227691517,80,NA,0.06299999999998818,92,686,343,171,172,147,80,72,0.5813953488372093
HT-IPCW,0.04,0.01807493205100219,TRUE,FALSE,1,1,Inf,0.9619564120755237,0.5987491569374251,0.936046511627907,0,0.061956412075523715,0.8761939838952507,0.6461313647424485,-0.3661773407791963,1.1668615942838167,0.8870621958043063,39.66849690166272,39.66849690166272,10.287567062686277,3.368749494020509,13.922691658320154,NA,0.4310000000000116,92,686,343,171,172,147,80,72,0.5813953488372093
H-IPCW,0.08,0.005213152321187058,TRUE,FALSE,1,1,Inf,0.9144386886820116,0.5691727681693887,0.8837209302325582,0,0.014438688682011591,1.4188907614298074,1.0463320234491542,0.11586584140938305,1.8895919926728204,0.8118231065869622,39.66849690166272,41.663727527968106,10.287567062686277,3.368749494020509,13.922691658320154,NA,0.15900000000002024,92,686,343,171,172,147,80,72,0.5813953488372093
Stab-IPCW,0.04,0.03606326774559785,TRUE,FALSE,1,1,Inf,0.9619564120755237,0.5987491569374251,0.936046511627907,0,0.061956412075523715,0.8761939838952507,0.6461313647424485,-0.3661773407791963,1.1668615942838167,0.8870621958043063,2.0070605492946862,4.2737077671795225,0.2609123570896471,1.0876562798599962,78.5817392419354,NA,0.1449999999999818,92,686,343,171,172,147,80,72,0.5813953488372093
Clip-IPCW,0.060000000000000005,0.0023961143566746416,TRUE,FALSE,1,1,1.7996238879800268,0.9525341375521714,0.5928844640506468,0.9244186046511628,0,0.0525341375521714,1.160137916239144,0.8555200205513778,-0.08547067966077904,1.5450007685669642,0.8870621958043063,1.7996238879800268,2.9898932690737974,0.4484892211201031,1.1126278873606816,76.65750347635414,0.15,0.10099999999999909,92,686,343,171,172,147,80,72,0.5813953488372093
H-AIPCW,0.01,4.049104075581206e-4,TRUE,FALSE,1,1,Inf,1,0.6224285730842626,0.9767441860465116,0,0.09999999999999998,0.3402186221439291,0.2508872768783272,-1.3121764327276446,0.4530823666182221,1,39.66849690166272,41.663727527968106,10.287567062686277,3.368749494020509,13.922691658320154,NA,0.2980000000000018,92,686,343,171,172,147,80,72,0.5813953488372093
Clip-AIPCW,0.04,0.02784163226532734,TRUE,FALSE,1,1,1.7996238879800268,0.9619564120755237,0.5987491569374251,0.936046511627907,0,0.061956412075523715,0.8761939838952507,0.6461313647424485,-0.3661773407791963,1.1668615942838167,0.8870621958043063,1.7996238879800268,2.9898932690737974,0.4484892211201031,1.1126278873606816,76.65750347635414,0.15,0.2779999999999916,92,686,343,171,172,147,80,72,0.5813953488372093
Naive-Y,0.05,5.847953216374047e-4,TRUE,FALSE,1,1,Inf,0.9319485282044605,0.6427997379540387,0.8895348837209303,0,0.03194852820446048,0.8467560682783943,0.7347281456887703,-0.30948685194283776,0.5146911074042513,0.775209340885139,1,1,0,0,171,NA,0.06700000000000728,93,686,343,171,172,154,67,78,0.5465116279069767
CC,0.05,0.010447761194029792,TRUE,FALSE,1,1,Inf,0.9319485282044605,0.6427997379540387,0.8895348837209303,0,0.03194852820446048,0.8467560682783943,0.7347281456887703,-0.30948685194283776,0.5146911074042513,0.775209340885139,1,1,0.23969728242174063,1.2495477671845348,67,NA,0.09299999999998931,93,686,343,171,172,154,67,78,0.5465116279069767
HT-IPCW,0.01,-0.26197697862821323,FALSE,TRUE,1,1,Inf,1,0.6897373819480024,0.9593023255813954,0,0.09999999999999998,0.27383407841241725,0.2376051524111436,-1.4383771404403132,0.1664469501230332,1,30.54482073989284,30.54482073989284,5.686175827792942,3.737436245365028,11.486730200407768,NA,0.4170000000000016,93,686,343,171,172,154,67,78,0.5465116279069767
H-IPCW,0.06999999999999999,0.003423073664089059,TRUE,FALSE,0,1,Inf,0.8892075298493082,0.613319673646712,0.8546511627906976,0.010792470150691846,0.010792470150691846,1.0767927971353122,0.9343304462391403,-0.06915724043835092,0.6545163335283964,0.640905400223472,30.54482073989284,47.874167101713184,5.686175827792942,3.737436245365028,11.486730200407768,NA,0.0800000000000125,93,686,343,171,172,154,67,78,0.5465116279069767
Stab-IPCW,0.05,0.009352819564955324,TRUE,FALSE,1,1,Inf,0.9319485282044605,0.6427997379540387,0.8895348837209303,0,0.03194852820446048,0.8467560682783943,0.7347281456887703,-0.30948685194283776,0.5146911074042513,0.775209340885139,2.247320820926264,5.708904124736216,0.25418574382083337,1.280746768254361,65.00122097071386,NA,0.09299999999998931,93,686,343,171,172,154,67,78,0.5465116279069767
Clip-IPCW,0.060000000000000005,0.003300307818713555,TRUE,FALSE,1,1,1.7295463338620034,0.9234739235254659,0.6369544863097045,0.8837209302325582,0,0.023473923525465845,0.9642173854352736,0.8366490400028812,-0.17958273741561537,0.5860886416759036,0.775209340885139,1.7295463338620034,3.8253592338178266,0.3323143516547999,1.2750128831568188,65.36319757374808,0.04477611940298507,0.09700000000000841,93,686,343,171,172,154,67,78,0.5465116279069767
H-AIPCW,0.01,-2.578467884944632,FALSE,TRUE,1,1,Inf,1,0.6897373819480024,0.9593023255813954,0,0.09999999999999998,0.27383407841241725,0.2376051524111436,-1.4383771404403132,0.1664469501230332,1,30.54482073989284,47.874167101713184,5.686175827792942,3.737436245365028,11.486730200407768,NA,0.3159999999999741,93,686,343,171,172,154,67,78,0.5465116279069767
Clip-AIPCW,0.05,0.0033223673682899607,TRUE,FALSE,1,1,1.7295463338620034,0.9319485282044605,0.6427997379540387,0.8895348837209303,0,0.03194852820446048,0.8467560682783943,0.7347281456887703,-0.30948685194283776,0.5146911074042513,0.775209340885139,1.7295463338620034,3.8253592338178266,0.3323143516547999,1.2750128831568188,65.36319757374808,0.04477611940298507,0.21700000000001296,93,686,343,171,172,154,67,78,0.5465116279069767
Naive-Y,0.05,5.847953216374047e-4,TRUE,FALSE,1,1,Inf,0.9527944763358395,0.664107332550324,0.9244186046511628,0,0.052794476335839446,0.8580682528609912,0.6518303649317208,-0.34673022553821214,0.8160648866830195,0.49747975870588146,1,1,0,0,171,NA,0.0730000000000075,94,686,343,171,172,150,71,78,0.5465116279069767
CC,0.060000000000000005,0.015492957746478853,TRUE,FALSE,1,1,Inf,0.9275406422103813,0.6465051561793782,0.9069767441860465,0,0.027540642210381328,0.9785251853286727,0.743335307559734,-0.21536734543551697,0.9306253224253583,0.49747975870588146,1,1,0.24423804609563124,1.1902670743861876,71,NA,0.06100000000000705,94,686,343,171,172,150,71,78,0.5465116279069767
HT-IPCW,0.01,-0.3480020571848934,FALSE,TRUE,1,1,Inf,1,0.6970100573045728,0.9767441860465116,0,0.09999999999999998,0.2739967978105042,0.20814128959025516,-1.48829745115457,0.2605843591243584,1,8.567799036459633,8.567799036459633,0.781426034887769,1.601424539259061,48.17494265857413,NA,0.3850000000000193,94,686,343,171,172,150,71,78,0.5465116279069767
H-IPCW,0.08,0.0078769642650399,TRUE,FALSE,1,1,Inf,0.9105608764214215,0.6346700886537969,0.8837209302325582,0,0.01056087642142145,1.205885882196483,0.9160495473842948,-0.006444122885848083,1.1468564680329094,0.49747975870588146,8.567799036459633,15.521432911081416,0.781426034887769,1.601424539259061,48.17494265857413,NA,0.09199999999998454,94,686,343,171,172,150,71,78,0.5465116279069767
Stab-IPCW,0.060000000000000005,0.01404741331121041,TRUE,FALSE,1,1,Inf,0.9275406422103813,0.6465051561793782,0.9069767441860465,0,0.027540642210381328,0.9785251853286727,0.743335307559734,-0.21536734543551697,0.9306253224253583,0.49747975870588146,1.3373504913355052,3.27779302941516,0.24066287730128794,1.2023774926530348,70.16083544433639,NA,0.08400000000000318,94,686,343,171,172,150,71,78,0.5465116279069767
Clip-IPCW,0.08,5.028601493376473e-5,TRUE,FALSE,1,1,1.95962342805697,0.9105608764214215,0.6346700886537969,0.8837209302325582,0,0.01056087642142145,1.205885882196483,0.9160495473842948,-0.006444122885848083,1.1468564680329094,0.49747975870588146,1.95962342805697,3.851664746596643,0.39858519258474995,1.2408990039165746,67.56688724943137,0.07042253521126761,0.10900000000000887,94,686,343,171,172,150,71,78,0.5465116279069767
H-AIPCW,0.01,-0.03535020787717241,FALSE,TRUE,1,1,Inf,1,0.6970100573045728,0.9767441860465116,0,0.09999999999999998,0.2739967978105042,0.20814128959025516,-1.48829745115457,0.2605843591243584,1,8.567799036459633,15.521432911081416,0.781426034887769,1.601424539259061,48.17494265857413,NA,0.21600000000000819,94,686,343,171,172,150,71,78,0.5465116279069767
